9.108167727190769059e-01 3.182287451305719772e-01 8.247900711279202435e-01 9.578315162244382952e-01 2.228840226162903670e-01 9.625778265495584796e-01 3.095478505143756109e-01 2.712201443034272241e-01 8.396692703096436672e-01 6.529857020059642858e-01
8.468888726995802418e-01 7.171597364379410644e-01 3.137205587257100303e-01 1.007061882115818374e-01 3.509686103999583029e-01 7.060182699069923462e-01 2.013134155944600323e-01 6.062920129470263930e-01 2.030662051687055492e-01 1.230490044147909412e-01
7.165292892133787728e-01 4.974155817376335609e-02 2.943677347987071480e-01 8.727513346950003248e-01 2.669139932624517986e-01 6.955706176523708262e-01 7.074429732019452688e-01 3.797820494613639575e-01 5.847647224246969033e-01 9.462003402262223473e-01
4.034740191129082554e-02 2.440247123963290576e-02 9.029121914790176895e-01 8.819491681871328703e-01 4.495764169724573156e-01 4.394840623920984735e-01 8.908032261130621743e-01 1.790281056296231244e-01 6.876351828821721801e-01 1.777226306737538231e-01
3.578354313737730497e-02 5.066611833518576136e-01 2.878349540342672874e-02 8.027394704456276564e-01 1.111948523928046884e-01 1.205636739904769605e-01 9.336907757863053270e-01 3.855575304825369365e-01 7.863409272367771763e-01 3.683936443507629388e-01
2.611945574582197338e-01 9.324466304757771384e-01 5.950489105205849505e-01 1.681554677353678251e-01 7.212825606209016804e-01 1.517625270230413825e-01 7.815983437664938416e-01 6.631116833242601816e-01 2.204223776658409406e-04 8.990210023640804460e-01
8.643126966771815800e-01 6.526791041363130264e-01 5.540837836581459230e-01 7.844502675346385345e-01 8.100014815620932840e-01 9.456169842043498086e-01 9.664673139595284512e-01 9.429391823093630220e-01 3.279086861091051741e-01 8.676510931801121318e-01
5.324885742311953329e-01 2.385597195813687899e-01 5.989214203284400906e-01 5.593531218302637553e-01 4.452792793416555650e-01 8.515794307603304913e-01 6.106109783207658293e-01 7.484694210432751849e-02 7.703069596451936896e-01 6.940166623888025521e-01
6.122907699054916941e-01 5.711523009936992912e-01 6.108029026413543949e-01 6.987844416244926027e-01 1.720643398943435542e-01 8.301674414592163931e-01 2.234789207562491997e-01 8.291349618415700951e-01 5.113962794107431709e-01 1.162794005256193586e-01
3.993786249928036325e-01 3.718807027916953833e-01 2.156139086545321160e-01 9.236488179950075317e-02 5.140436968286418162e-01 1.909142402580277231e-01 9.235954760407988351e-01 1.641579435567434020e-01 7.213932437636250139e-01 5.658829089136008239e-02
6.292978240313216176e-01 3.325554387775332410e-01 7.509320826928755910e-02 5.872419018688451731e-01 1.934862604336405889e-01 6.989821329434198205e-01 9.026964267523640562e-02 8.316449003298531650e-03 8.279576290928518656e-01 1.454374324364556825e-01
1.819075162118306555e-01 7.267759022662714230e-01 4.896308009059481270e-01 7.881931249877187629e-01 6.469410881590010876e-01 5.433989986033580522e-01 9.841916074759926580e-01 7.263396708628733212e-02 4.468829366221689359e-01 5.589259476043506591e-02
2.736878511741276387e-01 7.898734600633942060e-01 2.869206904249631540e-01 4.967702827695733570e-01 7.633649529690156310e-02 8.914062133772135965e-01 6.140684094188317843e-01 4.105108449712948637e-01 5.856566818780776229e-01 9.204289095486359873e-01
5.911132687647695505e-01 8.178079884671601851e-01 3.852817138565302058e-01 6.057985565475365597e-02 3.582208525938846977e-01 4.575483161977773605e-01 7.547040110510153665e-01 9.577498610184130845e-01 6.928547710759617173e-01 6.771320112425160964e-01
6.826065831312734256e-01 6.758537145990706207e-01 6.742508783828570218e-01 2.995841520146407255e-01 6.921462339059453184e-01 4.588977503065804209e-01 1.412012018759880583e-01 1.867109736303603773e-01 7.185645908303103235e-01 4.185176439608323529e-01
2.616301918756662737e-01 9.663937421259771732e-02 3.392274580327804268e-01 7.624678383176859420e-01 2.331594158435662534e-01 2.514490479509567944e-01 9.611912720319268910e-01 3.038555990398956741e-01 3.896427589168003358e-01 5.771369071187539834e-01
7.205541940146215074e-01 4.794482234149258781e-01 9.028843099685498474e-01 9.714354328361414215e-01 1.072435066909671608e-02 5.467416623865605230e-01 6.931874576610473904e-01 8.437627331398900310e-01 6.488237258247777639e-01 1.374420940082434761e-01
1.254366979321263065e-01 2.531882435289549704e-01 3.012304405467056689e-01 1.419654146956109697e-01 2.382661899891169721e-02 2.423416366724079340e-01 4.056765438542652147e-01 8.952558768637274289e-01 6.246056624510998301e-02 6.101047569552986438e-01
2.068800690563556977e-01 1.788499971182753168e-01 3.413383434363999047e-01 2.684732773411321327e-01 2.068159647155750624e-01 9.523036965826311429e-01 1.702477471204084658e-01 8.849908153935053257e-01 6.579091520780664393e-01 2.509656680632321724e-01
7.812705199514056176e-01 7.394040916941940766e-01 9.276794588490511195e-01 9.068539022276989048e-02 3.928941802171820319e-01 4.836576974802845319e-01 7.100592863040020575e-01 5.185291967611421748e-01 2.616774966614964226e-01 9.717816361717904750e-01
6.293253057859732325e-01 7.432465524220037700e-01 7.130813311400602261e-01 3.973220780675802422e-01 2.741582586579464076e-01 7.610774854847173199e-01 7.306639662211558139e-01 4.847565967936032783e-01 2.245549874811140212e-01 8.488021827305264333e-01
9.525727367400660395e-01 4.218019098059851979e-01 2.613404036945424780e-01 4.983647742449448526e-02 7.495527261213964509e-01 4.836189409601379108e-01 6.829181582152924479e-01 4.199521508540300374e-01 6.406555915122962297e-01 2.576402986642373216e-01
5.225129198953605281e-01 4.739295233202623914e-01 8.599096979222300430e-01 7.046407640453405952e-01 7.367671067264492946e-01 4.090035818506361220e-01 3.314600286669715512e-01 9.083459286525129572e-01 9.500404021825846756e-01 1.258950531442808440e-01
4.274044095768634310e-01 8.169622105418368196e-01 9.955085389151597797e-01 4.080590451594494628e-01 9.749798737507425761e-01 6.262078186958527359e-01 1.307813837634234089e-01 1.319165285371504126e-02 4.484376492724613250e-01 3.021129289006164731e-01
9.077002714242651260e-01 9.881186229648629693e-01 9.498531031242316569e-01 1.508584773677633661e-01 1.310493253467778230e-01 3.001079427011219547e-01 1.894799231325494659e-02 3.489962481781876402e-01 5.963206101989276808e-01 1.545772436166691355e-01
1.736260329058924023e-01 8.344648126862317383e-01 6.448866950986831270e-01 4.541801796847921846e-01 3.819997754583721594e-01 3.162002148737925733e-01 1.456558436485734243e-01 5.985138861711031266e-01 1.004934786073118369e-01 5.090403082325122286e-01
9.056033366003786167e-01 7.147645621862449561e-01 1.902289160512248278e-01 5.823145875400906890e-01 2.479771322360013741e-01 3.094712498766576392e-01 1.402680005138229324e-01 6.591096155630962183e-01 9.130389466639036167e-01 8.022754100142932554e-01
3.810123673888548002e-01 8.917491757579434353e-01 1.276570068752416187e-01 5.562674460114537256e-01 3.559055457276777412e-01 1.494058465758317800e-01 2.434757856091663841e-01 8.466724154169362748e-01 2.335356910239085870e-01 5.568182828455960909e-01
9.690715369287498104e-01 8.198670711445135151e-01 8.090847551574934515e-01 2.910728111647321592e-01 5.786695808659935159e-01 5.333404372750649713e-02 9.932360742760871775e-01 3.249424368991097323e-01 5.046629705070867500e-01 6.602577619681004872e-02
2.089325725699728853e-01 1.827341505059099092e-02 6.300044646446136820e-01 5.648353232428967585e-01 7.462877401739209660e-01 7.252099961419296026e-01 9.509594961650364997e-01 3.110236299604340893e-01 4.881237634641547585e-01 5.874394864267415972e-01
2.090922414183545852e-01 9.164042163140651009e-01 1.900578957351650722e-02 4.452197608289953923e-01 3.192529524243801209e-01 5.382996396693130459e-01 2.294441513107466912e-01 5.495153155741205886e-01 5.976090609327306957e-01 5.909947529998591520e-01
4.560884255121536723e-01 8.887815426242684502e-02 3.682536995097251964e-01 3.736816487418777033e-01 1.646174955404956508e-01 9.716772422616060112e-02 3.137551150290718294e-01 7.110858002846137671e-01 5.896285698440917322e-02 1.927239739178422395e-01
3.308786517297553909e-01 2.260988358621297545e-01 2.409951284465511323e-01 2.531798995154850296e-01 2.422325756182822643e-01 5.271785746913631998e-01 7.259436762395876652e-01 6.133821552119745890e-01 9.969663415330909384e-01 6.017603947234496653e-01
8.856009904864238225e-01 9.814300450470325732e-02 9.890812491614464630e-01 8.493591026527569365e-01 1.667516030316914533e-01 8.642783602396957310e-01 1.355435635548529749e-01 9.421412157176467517e-01 4.367313823148061269e-01 3.406674639708695551e-02
3.477073883459663728e-01 2.561640544050152180e-01 7.702547727155651947e-01 6.332340757064880421e-02 8.925824117440672723e-01 3.596688869826202284e-01 5.127086803737471721e-01 2.304670053116806283e-01 6.689591856937434633e-01 2.134825877628852009e-01
7.096038872152389265e-01 4.249145833394269989e-01 1.308561710018192326e-01 1.571900151871602480e-01 2.108892599500411524e-02 2.179242585515751562e-01 1.692353523756726652e-01 1.156304805355123921e-02 1.731277085098783530e-01 7.062909289141201530e-01
9.288673149988438960e-01 4.628150835183276746e-01 9.940331788421369330e-01 8.142841788950880844e-01 3.610981664276849967e-01 8.437065891552297803e-01 3.812832008556373831e-01 1.134346173045049921e-01 2.998516141469543816e-01 3.199974687485732661e-01
4.353583014287640829e-01 6.640528265013175835e-01 1.928423312284820446e-01 8.858995577723692838e-01 7.591108259880630094e-02 1.032359178964064039e-01 5.857046348494983068e-01 3.993669738592593443e-01 4.052155461573135886e-01 5.921113536037048153e-02
8.977262757662722858e-01 1.498780792161465980e-01 1.616804000458389456e-01 1.090704753257177861e-01 3.663564661338934991e-01 2.758816538347372838e-01 9.593819806743209000e-02 1.950380030139596821e-01 1.604237792002376484e-01 4.375382053756941003e-01
7.003618353114304806e-01 8.633748203414018940e-01 3.139396612692174626e-01 4.456473119732063948e-01 2.140442092331057422e-01 9.923800603044852231e-02 5.105936141311665510e-01 2.139521490827723804e-01 4.852653453291116969e-01 3.295983109370281827e-02
6.185426866138535873e-01 1.808679356589012466e-01 6.230733740985967550e-01 7.225937259232423360e-01 1.760303467067168004e-01 3.737896058203163951e-01 5.148226142498838476e-01 1.898491173535832299e-02 9.729073772469963854e-01 2.847995061358219449e-01
5.327592149868336513e-01 5.984488905159878191e-01 8.353736273779847066e-01 4.437166987650723593e-01 6.464498427307406869e-01 7.091562328121792103e-01 7.901929144727937171e-02 7.009987664772754368e-02 6.699563787437577966e-01 1.553007427020158815e-01
1.693638318531021092e-01 8.747444046785328720e-01 1.871251494177239572e-02 1.956255390791632465e-01 3.713809741376319362e-01 1.012820078093816800e-01 8.143548298183440615e-01 9.861181588674994281e-01 1.296227197693207156e-01 2.989981974028027567e-01
4.852319419715728221e-01 3.478653933776439944e-01 3.715240150350621606e-01 7.795475586008951963e-01 2.529752077641658214e-01 3.408876155321890478e-01 5.741015429590896613e-01 8.963772867122465904e-01 9.672758082665344759e-01 9.200146417033588930e-01
2.170280748415331917e-01 6.486973298026172952e-01 7.883936661993057315e-01 3.772737071307186163e-02 1.394791268505709558e-01 8.749836929173792077e-01 3.992964324496546258e-01 4.050105109760224753e-01 5.677188284498341231e-01 6.838754969788518601e-02
5.163680849797083194e-01 1.434927346829741879e-01 1.912175191014394704e-01 3.167301572613911986e-03 1.625945849429446532e-01 3.552435476316591068e-01 1.572446648712370054e-01 4.830936054056236273e-01 6.623001135471909828e-01 8.354558720596809707e-01
5.198184394714476797e-01 2.636027505764471091e-02 8.075453069067303202e-01 4.641165524376594798e-01 8.209483469061998884e-01 9.061364975695207491e-01 8.942145380443677904e-01 1.149839313173454114e-01 4.269735632758970834e-01 4.669631895807203614e-01
8.621282430463546032e-01 1.579082660377607583e-01 5.202448635819658662e-01 6.792090919745155109e-01 7.785653889537651473e-01 8.416215708227049452e-01 6.494294844393948551e-01 5.478577916821038007e-01 7.490782769289986431e-01 8.326129328050546619e-02
6.573976537946302212e-01 1.046015429618194492e-01 5.888343860876457114e-01 4.407771732622322025e-01 4.632741199527368181e-01 4.061071224086375553e-01 7.312973629678569676e-01 4.871456657833662662e-01 5.984110818141992194e-01 3.931980331673531337e-01
6.643043031237972906e-01 3.495899568202990304e-01 1.618072557052112614e-01 1.503685348557846080e-01 9.693840599564591543e-01 5.576884011870401059e-01 7.056539185750808629e-01 7.239678063188610402e-01 4.497165214015981238e-01 5.637070994604710394e-01
6.868040572506716179e-01 7.024517572754018779e-02 4.114921081968425653e-03 4.264232256115729758e-01 1.681423310991205788e-01 4.538423127968892468e-01 2.641452034097385715e-01 7.423167917363678869e-01 8.566905694587600983e-02 8.018620223110310974e-01
9.598980092805693420e-01 9.165125648243969136e-01 3.664693974286011846e-01 2.971043034422050644e-01 2.768187813400670994e-01 1.991261004701876391e-01 3.147792881073542270e-01 1.601199260118910672e-01 6.479311529805366066e-01 7.540178211597540203e-01
3.359025143977183436e-01 7.528520487350851553e-01 9.016406034018330518e-01 8.307000367838919264e-01 8.296294512560851153e-01 7.548423290238263084e-01 5.808122225495893076e-02 9.187521134167053738e-01 8.049919345921872083e-01 4.156761519884070166e-01
9.712507313330988046e-01 9.551943948667347417e-01 6.542822912253902778e-01 4.488231559653943492e-04 7.587851704096484351e-01 2.760895489058621255e-01 1.635825452047021678e-01 6.258092631475283829e-01 3.844354073620183110e-01 4.800737869879659891e-01
5.772797656623676055e-01 8.673365829727797127e-02 9.202822198149828159e-01 8.076445301183902137e-01 4.930758750974668647e-01 9.156503121770755982e-01 5.935723613171878243e-01 2.039553862949017304e-02 9.850369373636365111e-01 8.971775384151576826e-01
9.134673562649250345e-01 1.684208070949265723e-01 8.147276859468055576e-01 9.137500191614990053e-01 7.504119566749926085e-01 7.388128680309110630e-01 2.674150884793835559e-02 7.069452541427742043e-01 2.195885883250798809e-01 4.139780740971578110e-01
1.741092977881762982e-01 3.754469767554415860e-01 9.466757666887415379e-01 4.858516227869701387e-01 4.890738034653271393e-01 6.066475475317857358e-01 3.055266734260375650e-03 8.807076158174165226e-01 8.831325505093244876e-01 8.629951314372975579e-01
5.141972914692166663e-01 4.951319236889534237e-01 1.134717512127031425e-01 5.024323148552636287e-01 6.694343881022061238e-01 7.518102554181435027e-01 6.549870346294677237e-01 6.905693419073380968e-01 8.493055523161396891e-02 8.401252756062943527e-01
4.943956348373309551e-01 9.302792862508681981e-01 3.624524017560102340e-01 7.360210241444040680e-01 7.483334253940363556e-01 3.522635419266478829e-01 2.594821497069089711e-01 1.552486338175586011e-01 7.293905478238260631e-02 3.386298865670570590e-01
6.546331518660651883e-01 3.465432990085316467e-01 8.185463279509107570e-01 8.619340399096763194e-01 9.918232546002314631e-01 7.320407280034930686e-01 2.046015740609128386e-01 9.843758172258093575e-01 5.784556390441071283e-01 8.225472584717974378e-01
5.638476030278722906e-01 9.677877348048224970e-02 6.146963806270001607e-01 3.346313169934959086e-01 8.130344721325577506e-01 2.087324566842908569e-01 9.044647262257710096e-02 5.862468976366121964e-01 6.464079286265871360e-01 3.905642439286332035e-01
5.862123119762664425e-01 2.771421778617344511e-01 6.750728502127074648e-01 4.112475652005762594e-01 5.449745846245280800e-01 6.015518127545311788e-01 6.466218489179732520e-01 9.439030230061007387e-01 4.787454101951460483e-01 1.370207702598809085e-01
2.144154244054763403e-02 1.198454430573525631e-01 8.658524540542703596e-01 6.058554283125836548e-01 8.409423043428533306e-01 8.168142926949184535e-02 6.094159256826418014e-01 8.076582086639390035e-01 7.055277474041476982e-02 6.981092694571551238e-01
1.639626793611147493e-01 9.692169625182786019e-01 2.049744978879539659e-01 1.476780485498611073e-01 6.925117031560651393e-01 4.474446034909963510e-01 3.212390704094475469e-01 1.303458998142583702e-01 1.730803582509289340e-01 5.158177392924945259e-02
4.101677846108680026e-01 5.989220995186470553e-01 7.250065691213460894e-01 7.725940381872201668e-01 2.839036385509867699e-01 2.293596892676164067e-03 9.611253503398644593e-01 7.633324912624853686e-01 2.976632519076727323e-01 4.612654360720171987e-01
9.739673287942934854e-01 7.608562377429675117e-01 8.908035699415979281e-01 2.427628105572984252e-01 4.969412333765439449e-01 8.788220106336475101e-02 2.919676585061250496e-01 9.893763760362082049e-01 6.308830400565893504e-01 8.473087586088254852e-01
9.710597483845244682e-01 9.835228458829121667e-01 1.951629175066698085e-01 6.878413908355253126e-01 3.895211879717758174e-01 6.779628806033084487e-01 4.893385275831096948e-02 6.682940805788613048e-01 9.553345120413749836e-01 1.788385268089116575e-01
4.018591838855358755e-01 5.912193638278484542e-02 8.925956886261480205e-01 2.138327785431561878e-01 7.034649772745353857e-01 2.782767418887088784e-01 1.041725367542322145e-01 8.738219177965718121e-01 3.017444022209855303e-01 6.852631957872916679e-01
2.576898324325289646e-01 9.124584754585232105e-01 7.756920718370668988e-01 9.928308804555689981e-01 9.832610634024074869e-03 4.166216613968033444e-01 2.957367760730891248e-01 5.295958761038784823e-01 2.292974989634424254e-01 8.575287982618529092e-02
4.033776739351729868e-01 3.434971086943980900e-01 7.706285552422864615e-02 8.150435216070347488e-01 2.638284820886749316e-01 3.058365676018175439e-01 4.778574043164618423e-01 4.702396510447358624e-01 1.779432597755841172e-01 3.484034879293834708e-01
6.855489181148021194e-01 2.054339847424041521e-01 1.315076468841581692e-01 9.556739982737695316e-01 1.079538952820519038e-01 2.886356642149554563e-01 5.024463353471202431e-01 9.842145061272420392e-01 7.319674610559022687e-01 5.792764029763719513e-01
7.363918057149934082e-01 8.089891959304629232e-02 1.035832708025125060e-01 1.121681700714272090e-02 4.221979762661319802e-01 4.937449780797416032e-01 4.029055553979654647e-02 8.001195793480053720e-02 5.926544930802890576e-02 3.175860395251707269e-01
6.697133392763832127e-02 1.171860075256192513e-01 9.243560134947071960e-01 2.881992258065040335e-01 6.528657939064370641e-01 5.549415095722639579e-01 3.495018041511394058e-01 4.800341366726337267e-01 8.139875631226624053e-01 1.279307729435075203e-01
3.235785186991665396e-01 8.057534157018012566e-01 5.213152143666767158e-01 2.307589418337423481e-01 2.012615980004384131e-01 5.381707565429031392e-01 1.533161479611221401e-01 4.618719204031618286e-02 3.993753489121562028e-01 1.928140919038445755e-01
1.828550329242895067e-01 6.742222056656677065e-01 8.285126948973778882e-01 1.036867044811120575e-01 3.046799306345775449e-01 7.127418694370546426e-02 7.204374492383972539e-01 5.183706960666579766e-01 7.201382610898116043e-01 2.393324831380997386e-01
2.418165451711584701e-01 2.318354977090930635e-02 9.405762663673301605e-01 4.360028415833229198e-01 8.193546901216323119e-01 9.372595504929437382e-02 9.535206938210593064e-01 8.644367785680505678e-01 1.236089541755063248e-01 1.812001150463211641e-01
6.614118253971552619e-01 7.053076899663337507e-01 8.492020279462354493e-01 1.565753553047249946e-01 5.732647383983306977e-01 8.034417189478068044e-01 1.459498864226564940e-01 7.891702036619889782e-01 4.019878008109593059e-01 1.617208021213826230e-01
6.455688572828944816e-01 3.097766364144902695e-01 2.331969986528590333e-01 1.656334366323777285e-01 5.003656625749064446e-02 1.191936469359151651e-01 1.004990800013143559e-01 1.298180943521655140e-01 6.767102306260573963e-01 1.314302532345908991e-01
2.725438765973386968e-02 2.559036905120329886e-01 7.060016096447039313e-01 9.453454680634442164e-01 3.149550662818855207e-01 5.329063661803135066e-02 6.784269093327125466e-01 3.080840158203744794e-01 2.439917394604940171e-02 3.838250440991591850e-01
